id,protocol,repo,provenance,evidence,tier,questions,coverage_real,coverage_paraphrase,coverage_synthetic,rubric_mean_real,rubric_mean_paraphrase,rubric_mean_synthetic,record_chars,synthetic_chars,changed_lines,language
prisma_prisma__810,paired,prisma/prisma,agent,agent-trailer,substantive,3,0.666667,,0,1.6667,,1,,,1578,TypeScript
prisma_prisma__812,paired,prisma/prisma,agent,agent-trailer,substantive,4,1,,0,2,,0.5,,,3906,TypeScript
prisma_prisma__813,paired,prisma/prisma,agent,agent-trailer,substantive,4,0.25,,0.25,0.5,,1,,,1281,TypeScript
prisma_prisma__816,paired,prisma/prisma,agent,agent-trailer,substantive,4,0.75,,0,1.75,,1,,,2905,TypeScript
prisma_prisma__825,paired,prisma/prisma,agent,agent-trailer,substantive,4,0.5,,0,1.25,,0.25,,,7014,TypeScript
prisma_prisma__826,paired,prisma/prisma,agent,agent-trailer,substantive,4,0.5,,0,1.5,,0.75,,,1370,TypeScript
prisma_prisma__829,paired,prisma/prisma,agent,agent-trailer,substantive,4,0.75,,0.25,1.75,,1.25,,,4439,TypeScript
prisma_prisma__834,paired,prisma/prisma,agent,agent-trailer,substantive,3,1,,0,2,,1,,,6841,TypeScript
prisma_prisma__838,paired,prisma/prisma,agent,agent-trailer,substantive,3,1,,0,2,,0,,,1411,TypeScript
prisma_prisma__841,paired,prisma/prisma,agent,agent-trailer,substantive,3,1,,0,2,,1,,,2806,TypeScript
prisma_prisma__870,paired,prisma/prisma,agent,agent-trailer,substantive,4,0.5,,0,1.25,,0.75,,,1924,TypeScript
prisma_prisma__879,paired,prisma/prisma,agent,agent-trailer,substantive,3,0.333333,,0,1.3333,,1,,,29544,TypeScript
prisma_prisma__896,paired,prisma/prisma,agent,agent-footer,substantive,4,1,,0,2,,0.5,,,1174,TypeScript
prisma_prisma__897,paired,prisma/prisma,agent,agent-footer,substantive,3,1,,1,2,,2,,,510,TypeScript
prisma_prisma__905,paired,prisma/prisma,agent,agent-footer,substantive,3,0.666667,,0,1.6667,,1,,,1248,TypeScript
prisma_prisma__906,paired,prisma/prisma,agent,agent-trailer,substantive,4,0.75,,0,1.5,,0.75,,,7176,TypeScript
prisma_prisma__908,paired,prisma/prisma,agent,agent-trailer,substantive,4,1,,0.25,2,,1.25,,,491,TypeScript
prisma_prisma__912,paired,prisma/prisma,agent,agent-trailer,substantive,3,0.333333,,0,1.3333,,1,,,137,TypeScript
prisma_prisma__921,paired,prisma/prisma,agent,agent-trailer,substantive,4,1,,0,2,,1,,,26656,TypeScript
prisma_prisma__935,paired,prisma/prisma,agent,agent-trailer,substantive,4,0.75,,0,1.75,,1,,,1769,TypeScript
prisma_prisma__944,paired,prisma/prisma,agent,agent-footer,substantive,4,1,,0,2,,0.75,,,2514,TypeScript
prisma_prisma__945,paired,prisma/prisma,agent,agent-footer,substantive,3,1,,0,2,,0.6667,,,5020,TypeScript
prisma_prisma__946,paired,prisma/prisma,agent,agent-footer,substantive,3,1,,0.333333,2,,1.3333,,,468,TypeScript
prisma_prisma__960,paired,prisma/prisma,agent,agent-footer,substantive,4,0.75,,0.5,1.75,,1.25,,,24994,TypeScript
prisma_prisma__969,paired,prisma/prisma,agent,agent-trailer,substantive,3,1,,1,2,,2,,,147,TypeScript
prisma_prisma__985,paired,prisma/prisma,agent,agent-footer,substantive,3,0.333333,,0.333333,1,,0.6667,,,631,TypeScript
prisma_prisma__988,paired,prisma/prisma,agent,agent-footer,substantive,4,0.25,,0,0.5,,0.5,,,2470,JSON
prisma_prisma__990,paired,prisma/prisma,agent,agent-footer,substantive,4,0.25,,0.25,1.25,,1,,,3035,TypeScript
prisma_prisma__991,paired,prisma/prisma,agent,agent-footer,substantive,3,1,,1,2,,2,,,136,JavaScript
prisma_prisma__997,paired,prisma/prisma,agent,agent-footer,substantive,3,1,,0,2,,1,,,3214,TypeScript
supabase_supabase__27834,paired,supabase/supabase,human,none,substantive,4,0,,0,0,,0.75,,,1011,TypeScript
supabase_supabase__28048,paired,supabase/supabase,human,none,substantive,4,0,,0.75,1,,1.75,,,1832,TypeScript
supabase_supabase__28208,paired,supabase/supabase,human,none,substantive,3,0,,1,0.6667,,2,,,322,TypeScript
supabase_supabase__28714,paired,supabase/supabase,human,none,empty,3,0,,0.333333,0,,1.3333,,,45,YAML
supabase_supabase__28730,paired,supabase/supabase,human,none,empty,3,0,,0.333333,0,,1.3333,,,21,TypeScript
supabase_supabase__28761,paired,supabase/supabase,human,none,empty,3,0,,0.666667,0.6667,,1.6667,,,29,JavaScript
supabase_supabase__29038,paired,supabase/supabase,human,none,substantive,3,0,,0,0.3333,,0.6667,,,7798,TypeScript
supabase_supabase__29219,paired,supabase/supabase,human,none,substantive,4,0,,0.25,1,,1,,,2506,TypeScript
supabase_supabase__30280,paired,supabase/supabase,human,none,substantive,4,0,,0.5,0,,1.5,,,281,TypeScript
supabase_supabase__30736,paired,supabase/supabase,human,none,substantive,3,0,,1,1,,2,,,34,TypeScript
supabase_supabase__31229,paired,supabase/supabase,human,none,substantive,3,0,,0.333333,0.6667,,0.6667,,,798,Svelte
supabase_supabase__32632,paired,supabase/supabase,human,none,substantive,3,0,,1,0.3333,,2,,,152,TypeScript
supabase_supabase__32679,paired,supabase/supabase,human,none,substantive,3,0,,0,0.6667,,0.3333,,,1347,TypeScript
supabase_supabase__33228,paired,supabase/supabase,human,none,empty,3,0,,1,0.3333,,2,,,48,TypeScript
supabase_supabase__33252,paired,supabase/supabase,human,none,substantive,4,0,,0.25,1,,1.25,,,1715,TypeScript
supabase_supabase__33335,paired,supabase/supabase,human,none,substantive,3,0,,0.333333,0.6667,,1,,,2769,TypeScript
supabase_supabase__33698,paired,supabase/supabase,human,none,substantive,4,0,,0.25,0,,1,,,142,TypeScript
supabase_supabase__33996,paired,supabase/supabase,human,none,substantive,3,0,,0.666667,0.3333,,1.6667,,,89,TypeScript
supabase_supabase__34804,paired,supabase/supabase,human,none,trivial,3,0,,1,0.3333,,2,,,24,TypeScript
supabase_supabase__34905,paired,supabase/supabase,human,none,trivial,3,0,,0.333333,0,,1.3333,,,49,TypeScript
supabase_supabase__35674,paired,supabase/supabase,human,none,substantive,3,0.333333,,0.666667,1.3333,,1.6667,,,161,TypeScript
supabase_supabase__36002,paired,supabase/supabase,human,none,substantive,3,0.666667,,1,1.3333,,2,,,32,TypeScript
supabase_supabase__36793,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,1,1.3333,,2,,,75,TypeScript
supabase_supabase__36970,paired,supabase/supabase,human,none,empty,3,0,,1,0.6667,,2,,,36,TypeScript
supabase_supabase__37230,paired,supabase/supabase,human,none,substantive,3,0,,0.333333,0.3333,,1,,,310,TypeScript
supabase_supabase__37928,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0,0,,0,,,497,YAML
supabase_supabase__37987,paired,supabase/supabase,human,none,substantive,3,0,,1,0.6667,,2,,,4769,TypeScript
supabase_supabase__38669,paired,supabase/supabase,human,none,substantive,3,0,,1,0.3333,,2,,,500,TypeScript
supabase_supabase__38772,paired,supabase/supabase,agent,agent-trailer,substantive,4,0,,0,0,,0.25,,,1434,TypeScript
supabase_supabase__39041,paired,supabase/supabase,human,none,substantive,3,0,,0.666667,0.6667,,1.6667,,,99,TypeScript
supabase_supabase__39141,paired,supabase/supabase,human,none,empty,3,0,,0.666667,0,,1.3333,,,39,TypeScript
supabase_supabase__39296,paired,supabase/supabase,agent,agent-trailer,substantive,2,0,,1,0.5,,2,,,30,TypeScript
supabase_supabase__39351,paired,supabase/supabase,human,none,substantive,3,0,,0.666667,0.3333,,1.6667,,,275,TypeScript
supabase_supabase__39541,paired,supabase/supabase,human,none,empty,2,0,,1,0,,2,,,2556,TypeScript
supabase_supabase__39583,paired,supabase/supabase,human,none,empty,3,0,,0.333333,0,,1.3333,,,66,Other
supabase_supabase__39600,paired,supabase/supabase,human,none,substantive,3,0.333333,,0.333333,1,,1,,,30,TypeScript
supabase_supabase__39730,paired,supabase/supabase,human,none,substantive,3,0,,0.666667,0,,1.6667,,,22,TypeScript
supabase_supabase__39795,paired,supabase/supabase,agent,agent-trailer,substantive,4,0,,0.25,0,,1.25,,,563,TypeScript
supabase_supabase__39834,paired,supabase/supabase,agent,agent-trailer,substantive,4,0,,0.75,0.5,,1.75,,,985,TypeScript
supabase_supabase__39889,paired,supabase/supabase,agent,agent-trailer,substantive,4,0.5,,0.25,1.5,,1.25,,,904,TypeScript
supabase_supabase__39977,paired,supabase/supabase,human,none,substantive,3,0,,0.666667,0.3333,,1.6667,,,278,TypeScript
supabase_supabase__39991,paired,supabase/supabase,agent,agent-trailer,substantive,4,0.25,,0.25,0.75,,1,,,816,TypeScript
supabase_supabase__40015,paired,supabase/supabase,human,none,trivial,4,0,,0.25,0,,1,,,291,TypeScript
supabase_supabase__40026,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.666667,0.3333,,1.6667,,,1948,TypeScript
supabase_supabase__40183,paired,supabase/supabase,human,none,trivial,3,0,,0.666667,0,,1.6667,,,36,TOML
supabase_supabase__40232,paired,supabase/supabase,human,none,trivial,3,0,,0.333333,0,,1.3333,,,50,TypeScript
supabase_supabase__40290,paired,supabase/supabase,human,none,substantive,3,0,,0.666667,0.6667,,1.6667,,,112,TypeScript
supabase_supabase__40294,paired,supabase/supabase,human,none,empty,3,0,,0.666667,0,,1.6667,,,36,TypeScript
supabase_supabase__40323,paired,supabase/supabase,human,none,empty,3,0,,1,0,,2,,,114,TypeScript
supabase_supabase__40903,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.666667,0.3333,,1.6667,,,508,TypeScript
supabase_supabase__40911,paired,supabase/supabase,human,none,substantive,3,0,,0,0,,0.3333,,,320,XML
supabase_supabase__41013,paired,supabase/supabase,human,none,substantive,4,0.5,,0.5,1,,1.5,,,280,TypeScript
supabase_supabase__41305,paired,supabase/supabase,human,none,trivial,3,0,,0.666667,0.3333,,1.6667,,,57,TypeScript
supabase_supabase__41408,paired,supabase/supabase,human,none,empty,4,0,,0.5,0,,1,,,141,Shell
supabase_supabase__41412,paired,supabase/supabase,human,none,trivial,3,0,,1,0,,2,,,25,TypeScript
supabase_supabase__41525,paired,supabase/supabase,human,none,substantive,3,0,,1,0,,2,,,519,TypeScript
supabase_supabase__41558,paired,supabase/supabase,human,none,trivial,3,0,,0.333333,0,,1.3333,,,47,TypeScript
supabase_supabase__41745,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,1,1,,2,,,47,TypeScript
supabase_supabase__41801,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.666667,,0.666667,1.3333,,1.6667,,,342,TypeScript
supabase_supabase__42021,paired,supabase/supabase,human,none,substantive,4,0,,0,0.5,,1,,,309,TypeScript
supabase_supabase__42071,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.666667,1,,1.6667,,,130,TOML
supabase_supabase__42079,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,1,1,,2,,,191,TypeScript
supabase_supabase__42148,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.333333,0.3333,,1.3333,,,263,TypeScript
supabase_supabase__42218,paired,supabase/supabase,human,none,substantive,3,0,,0.333333,0,,0.6667,,,55,TypeScript
supabase_supabase__42260,paired,supabase/supabase,human,none,empty,4,0,,0.5,0,,1.25,,,1077,TypeScript
supabase_supabase__42300,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.666667,0.6667,,1.3333,,,291,TypeScript
supabase_supabase__42361,paired,supabase/supabase,human,none,substantive,3,0.666667,,0.666667,1.3333,,1.3333,,,24,TypeScript
supabase_supabase__42428,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.666667,0.3333,,1.6667,,,1611,TypeScript
supabase_supabase__42458,paired,supabase/supabase,human,none,substantive,3,0,,0.333333,0.6667,,1,,,79,TypeScript
supabase_supabase__42638,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.333333,0,,1.3333,,,1036,TypeScript
supabase_supabase__42874,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0.333333,1,,1,,,210,YAML
supabase_supabase__43010,paired,supabase/supabase,human,none,substantive,3,0.666667,,0.666667,1.6667,,1.6667,,,141,TypeScript
supabase_supabase__43090,paired,supabase/supabase,human,none,substantive,3,0,,0.666667,0,,1.6667,,,76,TypeScript
supabase_supabase__43109,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.333333,0,,0.6667,,,3519,TypeScript
supabase_supabase__43140,paired,supabase/supabase,agent,agent-trailer,substantive,4,0,,0.5,0.5,,1,,,295,TypeScript
supabase_supabase__43191,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.666667,0.3333,,1.3333,,,95,TypeScript
supabase_supabase__43201,paired,supabase/supabase,human,none,substantive,3,1,,1,2,,2,,,518,TypeScript
supabase_supabase__43210,paired,supabase/supabase,human,none,substantive,3,0,,1,0,,2,,,123,TypeScript
supabase_supabase__43697,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,1,0,,2,,,350,TypeScript
supabase_supabase__43790,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.666667,,0.666667,1.3333,,1.6667,,,164,TypeScript
supabase_supabase__43804,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.666667,0.6667,,1.6667,,,85,TypeScript
supabase_supabase__43817,paired,supabase/supabase,agent,agent-trailer,substantive,4,0,,0.25,0,,1,,,1764,Vue
supabase_supabase__43862,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.666667,,0.333333,1.6667,,1.3333,,,44,TypeScript
supabase_supabase__43927,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,1,1,,2,,,28,TypeScript
supabase_supabase__43929,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.666667,0.6667,,1.6667,,,556,TypeScript
supabase_supabase__43967,paired,supabase/supabase,agent,agent-trailer,substantive,3,1,,0,2,,0.6667,,,48,TypeScript
supabase_supabase__44077,paired,supabase/supabase,agent,agent-trailer,substantive,4,0,,1,0,,2,,,125,TypeScript
supabase_supabase__44087,paired,supabase/supabase,human,none,empty,3,0,,0,0,,0.3333,,,87,TypeScript
supabase_supabase__44137,paired,supabase/supabase,human,none,substantive,3,1,,1,2,,2,,,158,TypeScript
supabase_supabase__44198,paired,supabase/supabase,human,none,substantive,3,0.333333,,1,1.3333,,2,,,22,TypeScript
supabase_supabase__44248,paired,supabase/supabase,agent,agent-trailer,substantive,4,0,,0.25,0,,1,,,3643,TypeScript
supabase_supabase__44293,paired,supabase/supabase,human,none,substantive,3,0,,1,0.6667,,2,,,194,TypeScript
supabase_supabase__44296,paired,supabase/supabase,human,none,substantive,3,0.666667,,0.333333,1.6667,,1.3333,,,196,TypeScript
supabase_supabase__44328,paired,supabase/supabase,agent,agent-trailer,substantive,4,0.5,,0.25,1.25,,0.75,,,1973,TypeScript
supabase_supabase__44343,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.333333,1,,1.3333,,,2752,Other
supabase_supabase__44438,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0,0.6667,,0.6667,,,279,TypeScript
supabase_supabase__44513,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0,0.6667,,0.6667,,,24,TypeScript
supabase_supabase__44519,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,1,1.3333,,2,,,280,TypeScript
supabase_supabase__44520,paired,supabase/supabase,agent,agent-trailer,substantive,3,1,,0,2,,0.3333,,,1328,TypeScript
supabase_supabase__44621,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.666667,,0.666667,1.6667,,1.3333,,,433,TypeScript
supabase_supabase__44629,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0.333333,1,,1,,,170,YAML
supabase_supabase__44655,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0.333333,0.6667,,1.3333,,,46,TypeScript
supabase_supabase__44662,paired,supabase/supabase,human,none,substantive,3,0.333333,,0.666667,1.3333,,1.6667,,,49,JSON
supabase_supabase__44702,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0,1,,0.6667,,,122,TypeScript
supabase_supabase__44728,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.666667,,1,1.3333,,2,,,109,TypeScript
supabase_supabase__44797,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,1,1,,2,,,131,TypeScript
supabase_supabase__44857,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0,1,,0.6667,,,287,TypeScript
supabase_supabase__44878,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.666667,,0,1.6667,,0.6667,,,51,JavaScript
supabase_supabase__44965,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.666667,,0,1.3333,,1,,,778,TypeScript
supabase_supabase__44973,paired,supabase/supabase,human,none,substantive,3,0,,0.666667,0.3333,,1.6667,,,89,TypeScript
supabase_supabase__44986,paired,supabase/supabase,agent,agent-trailer,substantive,4,0,,0,0.25,,0.25,,,435,TypeScript
supabase_supabase__45034,paired,supabase/supabase,human,none,substantive,3,0.666667,,0.333333,1.3333,,1.3333,,,386,TypeScript
supabase_supabase__45170,paired,supabase/supabase,agent,agent-trailer,substantive,4,0.25,,0,0.75,,0.25,,,338,TypeScript
supabase_supabase__45219,paired,supabase/supabase,agent,agent-trailer,substantive,4,0,,0.25,0.75,,1.25,,,2096,TypeScript
supabase_supabase__45274,paired,supabase/supabase,agent,agent-trailer,substantive,4,0.5,,0.25,1.25,,1.25,,,161,TypeScript
supabase_supabase__45294,paired,supabase/supabase,agent,agent-trailer,substantive,4,0.25,,0.25,0.75,,1,,,182,JSON
supabase_supabase__45326,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.666667,,1,1.6667,,2,,,292,TypeScript
supabase_supabase__45396,paired,supabase/supabase,agent,agent-trailer,substantive,4,0.75,,0.25,1.75,,0.75,,,806,TypeScript
supabase_supabase__45467,paired,supabase/supabase,human,none,substantive,3,0.333333,,0.333333,1.3333,,1.3333,,,733,TypeScript
supabase_supabase__45516,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0.333333,1,,1,,,96,TypeScript
supabase_supabase__45523,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0.333333,1,,1.3333,,,274,TypeScript
supabase_supabase__45658,paired,supabase/supabase,human,none,substantive,3,0,,1,0.3333,,2,,,144,TypeScript
supabase_supabase__45716,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0.333333,1,,1,,,150,YAML
supabase_supabase__45787,paired,supabase/supabase,agent,agent-trailer,substantive,2,0,,1,1,,2,,,26,TypeScript
supabase_supabase__45833,paired,supabase/supabase,agent,agent-trailer,substantive,3,1,,0.666667,2,,1.3333,,,23,TypeScript
supabase_supabase__45941,paired,supabase/supabase,human,none,empty,3,0,,0.333333,0,,1.3333,,,95,Shell
supabase_supabase__46054,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.333333,0.6667,,1,,,59,TypeScript
supabase_supabase__46095,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0.333333,1,,1.3333,,,210,TypeScript
supabase_supabase__46138,paired,supabase/supabase,human,none,substantive,3,0,,0.333333,1,,1.3333,,,21,TypeScript
supabase_supabase__46147,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0.333333,1,,1,,,90,TypeScript
supabase_supabase__46150,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.666667,0.6667,,1.6667,,,104,TypeScript
supabase_supabase__46168,paired,supabase/supabase,human,none,substantive,3,0.666667,,1,1.6667,,2,,,228,TypeScript
supabase_supabase__46198,paired,supabase/supabase,agent,agent-trailer,substantive,4,0,,0,0.25,,0.5,,,298,TypeScript
supabase_supabase__46232,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0.333333,1.3333,,0.6667,,,37,TypeScript
supabase_supabase__46241,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0,0.6667,,0.6667,,,260,TypeScript
supabase_supabase__46242,paired,supabase/supabase,agent,agent-trailer,substantive,3,0,,0.666667,0.6667,,1.3333,,,185,TypeScript
supabase_supabase__46245,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,0.333333,1.3333,,1.3333,,,28,TypeScript
supabase_supabase__46319,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.666667,,1,1.3333,,2,,,705,TypeScript
supabase_supabase__46359,paired,supabase/supabase,agent,agent-trailer,substantive,3,1,,0,2,,1,,,1197,TypeScript
supabase_supabase__46371,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.333333,,1,1.3333,,2,,,97,TypeScript
supabase_supabase__46382,paired,supabase/supabase,agent,agent-trailer,substantive,3,0.666667,,0.666667,1.6667,,1.6667,,,20,TypeScript
supabase_supabase__46499,paired,supabase/supabase,agent,agent-trailer,substantive,3,1,,0.666667,2,,1.6667,,,276,TypeScript
